Resource URL,Resource Type,Title,Authors,Authors As Published,Editors,Contributors,Divisions,Abstract,Full Text,DOI,Publication Status,Publication,ISBN,ISSN,eISSN,Volume,Issue,Pages,Publication Date,Publication Year,First Published,Recorded Quarter,Publisher,Keywords,JEL Codes,FRS Taxonomy,Cite As,File Format,Public Address,Work ID,Earlier Versions,Later Versions,Rights,Supporting Data,Data Sources,m1,RePEc ID,Authors URI,Publisher URI,Publication URI,Editors URI,CDM Record
https://www.federalreserve.gov/econres/feds/inframarginal-borrowers-and-the-mortgage-payment-channel-of-monetary-policy.htm,Working papers,Inframarginal Borrowers and the Mortgage Payment Channel of Monetary Policy,"Ringo, Daniel R.",Daniel Ringo,,,Research and Statistics,"Despite the widespread use of fixed-rate mortgages in the United States, I show that monetary policy is effectively passed through to aggregate outstanding mortgage debt service. Using credit bureau, lender, and servicer data on mortgage payments and originations and exogenous monetary policy shocks, I estimate a mortgage rate semi-elasticity of payments over 10. Inframarginal borrowers---households whose choice to buy a home or refinance does not depend on the particular monetary policy decision under consideration---are the most important conduit, explaining over half of the pass-through. Consistently large flows of inframarginal borrowing relative to the stock of outstanding debt account for the strength of this channel. Households with adjustable-rate mortgages and marginal refinancers, the focus of much of the literature on monetary policy's effect on mortgage borrowers, each explain about 20 percent of the pass-through. I show the mortgage payment channel induces a lag in the operation of policy, as the cumulative effects on debt service build over time in response to persistent shocks to longer-term rates. Estimated magnitudes suggest that mortgage payments are a primary channel by which monetary policy affects consumption.",,10.17016/FEDS.2024.069,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-069,45 p.,2024-08-23,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),Monetary policy; Interest rates; Refinancing channel; Debt service,G21; E43; E52,Monetary policy; Mortgages,"Ringo, Daniel (2024). ""Inframarginal Borrowers and the Mortgage Payment Channel of Monetary Policy&#44;"" Finance and Economics Discussion Series 2024-069. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.069",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024069pap.pdf,9152.0,,,,,FRBNY Consumer Credit Panel / Equifax : http://library.frb.gov/record=e1000039 <br> Home Mortgage Disclosure Act (Confidential Data) : http://library.frb.gov/record=e1000508 <br> Residential Mortgage Servicing Database : http://library.frb.gov/record=e1000056,m1drr02,,[Daniel Ringo],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12529
https://www.federalreserve.gov/econres/feds/interconnectedness-in-the-corporate-bond-market.htm,Working papers,Interconnectedness in the Corporate Bond Market,"Brunetti, Celso; Carl, Matthew; Gerszten, Jacob; Scotti, Chiara; Shin, Chaehee",Celso Brunetti; Matthew Carl; Jacob Gerszten; Chiara Scotti; Chaehee Shin,,,Research and Statistics; Financial Stability,"Does interconnectedness improve market quality? Yes.We develop an alternative network structure, the assets network: assets are connected if they are held by the same investors. We use several large datasets to build the assets network for the corporate bond market. Through careful identification strategies based on the COVID-19 shock and “fallen angels,” we find that interconnectedness improves market quality especially during stress periods. Our findings contribute to the debate on the role of interconnectedness in financial markets and show that highly interconnected corporate bonds allow for risk sharing and require a lower compensation for risk.",,10.17016/FEDS.2024.066,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-066,57 p.,2024-08-16,2024.0,,2024Q3 (FS),Board of Governors of the Federal Reserve System (U.S.),Financial stability; Interconnectedness; Institutional investors; Big data,C13; C55; C58; G10,Econometrics and economic theory; Financial economics; Corporate bonds; Economic integration,"Brunetti, Celso, Matthew Carl, Jacob Gerszten, Chiara Scotti, and Chaehee Shin (2024). ""Interconnectedness in the Corporate Bond Market&#44;"" Finance and Economics Discussion Series 2024-066. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.066",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024066pap.pdf,9149.0,,,,,Capital IQ Platform and WRDS Data Feed : http://library.frb.gov/record=e1000328 <br> eMAXX : http://library.frb.gov/record=e1000366 <br> FINRA TRACE - Regulatory Treasury : http://library.frb.gov/record=e1001491 <br> Mergent Corporate FISD Daily Feed (FITF) : http://library.frb.gov/record=e1000408,m1cxb03; m1cxs02,"psc465: Scotti, Chiara; pbr67: Brunetti, Celso",http://taxonomy.frb.gov/rl/person/i449; http://taxonomy.frb.gov/rl/person/i4800; http://taxonomy.frb.gov/rl/person/i4656; http://taxonomy.frb.gov/rl/person/i3189; http://taxonomy.frb.gov/rl/person/i3241,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12530
https://www.federalreserve.gov/econres/notes/feds-notes/offline-payments-implications-for-reliability-and-resiliency-in-digital-payment-systems-20240816.html,Short articles and notes,Offline Payments: Implications for Reliability and Resiliency in Digital Payment Systems,"Aboulaiz, Laila; Akintade, Bunmi; Daud, Hamzah; Lansey, Monique; Rodden, Megan; Sawyer, Lucas; Yip, Matthew",Laila Aboulaiz; Bunmi Akintade; Hamzah Daud; Monique Lansey; Megan Rodden; Lucas Sawyer; Matthew Yip,,,Information Technology; Reserve Bank Operations and Payment Systems,"With the proliferation of digital payments, internet-based technology has been integral in supporting the delivery of these transactions. Traditional digital payments, such as those made with credit cards, debit cards, and mobile wallets, often require an internet connection to settle transactions. Processors must communicate between banks to carry out a payment, relying on internet connectivity to do so.",,10.17016/2380-7172.3456,Online only,FEDS Notes,,,2380-7172,,2024-08-16,,2024-08-16,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),,,Payment systems,"Aboulaiz, Laila, Bunmi Akintade, Hamzah Daud, Monique Lansey, Megan Rodden, Lucas Sawyer, and Matthew Yip (2024). ""Offline Payments: Implications for Reliability and Resiliency in Digital Payment Systems&#44;"" FEDS Notes 2024-08-16. Washington: Board of Governors of the Federal Reserve System, August 16, https://doi.org/10.17016/2380-7172.3456",Adobe Portable Document Format,https://www.federalreserve.gov/econres/notes/feds-notes/offline-payments-implications-for-reliability-and-resiliency-in-digital-payment-systems-20240816.html,9147.0,,,,,,m1oxa01; m1lxa01; m1mda00; m1mxy00,,[Laila Aboulaiz]; [Bunmi Akintade]; http://taxonomy.frb.gov/rl/person/i5261; [Monique Lansey]; http://taxonomy.frb.gov/rl/person/i5264; [Lucas Sawyer]; [Matthew Yip],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p379,,12519
https://www.federalreserve.gov/econres/feds/insurance-weather-and-financial-stability.htm,Working papers,"Insurance, Weather, and Financial Stability","Kahn, Charles M.; Panjwani, Ahyan; Santos, João A. C.",Charles M. Kahn; Ahyan Panjwani; Joao A.C. Santos,,,Financial Stability,"In this paper, we introduce a model to study the interaction between insurance and banking. We build on the Federal Crop Insurance Act of 1980, which significantly expanded and restructured the decades-old federal crop insurance program and adverse weather shocks—over-exposure of crops to heat and acute weather events—to investigate some insights from our model. Banks increased lending to the agricultural sector in counties with higher insurance coverage after 1980, even when affected by adverse weather shocks. Further, while they increased risky lending, they were sufficiently compensated by insurance such that their overall risk did not increase meaningfully. We discuss the implications of our results in the light of potential changes to insurance availability as a consequence of global warming.",,10.17016/FEDS.2024.067,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-067,52 p.,2024-08-16,2024.0,,2024Q3 (FS),Board of Governors of the Federal Reserve System (U.S.),Climate risk; Insurance; Bank lending; Financial Stability,Q54; G22; G21; G28,Environmental economics; Financial economics; Financial stability; Insurance,"Kahn, Charles M., Ahyan Panjwani, and Joao A.C. Santos (2024). ""Insurance, Weather, and Financial Stability&#44;"" Finance and Economics Discussion Series 2024-067. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.067",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024067pap.pdf,9150.0,,,,,Consolidated Reports of Condition and Income (Call Reports) : http://library.frb.gov/record=e1001019 <br> Spatial Hazard Events and Losses Database for the United States : http://library.frb.gov/record=e1000479,m1axp15,"pka119: Kahn, Charles M.",http://taxonomy.frb.gov/rl/person/i1787; http://taxonomy.frb.gov/rl/person/i5196; [Joao A.C. Santos],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12528
https://www.federalreserve.gov/econres/feds/auto-finance-in-the-electric-vehicle-transition.htm,Working papers,Auto Finance in the Electric Vehicle Transition,"Klee, Elizabeth C.; Morse, Adair; Shin, Chaehee",Elizabeth Klee; Adair Morse; Chaehee Shin,,,Financial Stability,"Financing cost differentials tilt the calculus for households toward electric vehicles (EVs). Using 85 million observations on U.S. auto loans, we study households’ credit risk by engine type, seek to uncover the sources and ask if credit risk differentials are being priced. We find that EV borrowers default 29% less relative to internal combustion engine vehicle (ICEV) borrowers with a back-of-the-envelope value of $1,457 in lender savings. To disentangle selection from expost exposure to differential costs of running an EV, we implement a differential shock exposure by treatment model of Borusyak and Hull (2023). Do lenders passalong these savings to borrowers? EV borrowers pay 2.2 percentage point lower interest rate, the equivalent of $2,711 in foregone payments. This lower rate is only for captive (manufacturer-based) lenders, not for bank and nonbank lenders, suggestive of policy and strategic motives by manufacturers, not a passing along of credit risk value. Another $1,457 is probably not being priced to households. Finally, we find that the ABS market knows, at least partially, allowing for less in loan loss reserves buffering the ABS, reflecting $233 in savings for the ABS issuer.",,10.17016/FEDS.2024.065,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-065,56 p.,2024-08-16,2024.0,,2024Q3 (FS),Board of Governors of the Federal Reserve System (U.S.),Auto loans; Climate finance; Electric vehicles,,Consumer economics; Environmental economics; Auto loans; Climate,"Klee, Elizabeth, Adair Morse, and Chaehee Shin (2024). ""Auto Finance in the Electric Vehicle Transition&#44;"" Finance and Economics Discussion Series 2024-065. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.065",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024065pap.pdf,9148.0,,,,,"Back Office Global Fixed Income CorpoRates, Preferreds, and Governments Global Reference Data : http://library.frb.gov/record=e1000539",m1cxs02; m1eck01,,[Elizabeth Klee]; http://taxonomy.frb.gov/rl/person/i2543; http://taxonomy.frb.gov/rl/person/i3241,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12527
https://www.federalreserve.gov/econres/feds/2020-survey-of-finance-companies.htm,Working papers,2020 Survey of Finance Companies,"Adams, Robert M.; Chen, Lisa; Chernousov, Michael M.",Robert Adams; Lisa Chen; Michael Chernousov,,,Research and Statistics,This paper discusses the findings from the 2020 Survey of Finance Companies.,,10.17016/FEDS.2024.064,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-064,32 p.,2024-08-14,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),Consumer finance; Nonbank lenders; Survey,,Econometrics and economic theory; Consumer finance; Finance companies,"Adams, Robert, Lisa Chen, and Michael Chernousov (2024). ""2020 Survey of Finance Companies&#44;"" Finance and Economics Discussion Series 2024-064. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.064",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024064pap.pdf,9146.0,,,,,Consumer Credit (G.19) : http://library.frb.gov/record=e1001123 <br> Finance Companies (G.20) : http://library.frb.gov/record=e1001095 <br> Financial Accounts of the United States (Z.1) : http://library.frb.gov/record=e1001096 <br> Survey of Consumer Finances : http://library.frb.gov/record=e1000568,m1mmc02; m1rma01; m1lxc00,,[Robert Adams]; http://taxonomy.frb.gov/rl/person/i592; [Michael Chernousov],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12524
https://www.federalreserve.gov/econres/feds/equilibrium-yield-curves-with-imperfect-information.htm,Working papers,Equilibrium Yield Curves with Imperfect Information,"Tanaka, Hiroatsu",Hiroatsu Tanaka,,,Monetary Affairs,"I study the dynamics of default-free bond yields and term premia using a novel equilibrium term structure model with a New-Keynesian core and imperfect information about productivity. Imperfect information can justify a shock to signals about productivity that does not lead to actual changes in productivity, which can be interpreted as a demand shock. When incorporated in a DSGE term structure model with a standard productivity shock, this demand shock generates term premia that are on average higher, with sizable countercyclical variation that arises endogenously. The model helps reconcile the empirical evidence that term premia have been on average positive and countercyclical, with numerous studies pointing to demand shocks as a key driver of business cycles over the last few decades.",,10.17016/FEDS.2022.086r1,Revision,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2022-086r1,61 p.,2024-08-13,2024.0,2022-12,2024Q3 (MA),Board of Governors of the Federal Reserve System (U.S.),Yield Curve; Term Premium; Term Structure of Interest Rates; DSGE Model; Imperfect Information; Learning,D83; E12; E43; E44; E52; G12,Econometrics and economic theory; Macroeconomic activity; Yield curve; Information economics,"Tanaka, Hiroatsu (2024). ""Equilibrium Yield Curves with Imperfect Information&#44;"" Finance and Economics Discussion Series 2022-086r1. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2022.086r1",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2022086r1pap.pdf,8407.2,Finance and Economics Discussion Series 2022-086 : https://cdm16798.contentdm.oclc.org/digital/collection/p16798coll7/id/10680/rec/2,Journal of Monetary Economics : https://cdm16798.contentdm.oclc.org/digital/collection/p16798coll7/id/12440/rec/1,,,Haver Analytics : http://library.frb.gov/record=e1000279 <br> Selected Interest Rates - Business Daily (H.15) : http://library.frb.gov/record=e1001068 <br> Survey of Professional Forecasters : http://library.frb.gov/record=e1000573,m1hxt00,,http://taxonomy.frb.gov/rl/person/i3459,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12520
https://www.federalreserve.gov/econres/notes/feds-notes/third-conference-on-the-international-roles-of-the-u-s-dollar-20240812.html,Short articles and notes,Third Conference on the International Roles of the U.S. Dollar,"Correa, Ricardo; Goldberg, Linda S.; Londono, Juan M.; Ravazzolo, Fabiola",Ricardo Correa; Linda S. Goldberg; Juan M. Londono; Fabiola Ravazzolo,,,International Finance,"On May 20 and 21, 2024, the Federal Reserve Board and the Federal Reserve Bank of New York jointly hosted the Third Annual International Roles of the U.S. Dollar Conference. The conference brought together researchers, practitioners, and policymakers to understand how changes in the global economic and financial landscape may affect the central role of the dollar.",,10.17016/2380-7172.3587,Online only,FEDS Notes,,,2380-7172,,2024-08-12,,2024-08-12,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),,,International economics; U.S. dollar,"Correa, Ricardo, Linda S. Goldberg, Juan M. Londono, and Fabiola Ravazzolo (2024). ""Third Conference on the International Roles of the U.S. Dollar &#44;"" FEDS Notes 2024-08-12. Washington: Board of Governors of the Federal Reserve System, August 12, https://doi.org/10.17016/2380-7172.3587",Adobe Portable Document Format,https://www.federalreserve.gov/econres/notes/feds-notes/third-conference-on-the-international-roles-of-the-u-s-dollar-20240812.html,9145.0,,,,,,m1rxc00; m1jxl03,"pgo256: Goldberg, Linda S.; pco827: Correa, Ricardo; plo533: Londono, Juan M.",http://taxonomy.frb.gov/rl/person/i698; http://taxonomy.frb.gov/rl/person/i1334; http://taxonomy.frb.gov/rl/person/i2191; http://taxonomy.frb.gov/rl/person/i4885,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p379,,12521
https://www.federalreserve.gov/econres/ifdp/the-effect-of-export-market-access-on-labor-market-power-firm-level-evidence-from-vietnam.htm,Working papers,The Effect of Export Market Access on Labor Market Power: Firm-level Evidence from Vietnam,"Hoang, Trang T.; Mitra, Devashish; Pham, Hoang",Trang Hoang; Devashish Mitra; Hoang Pham,,,International Finance,"We examine the impact of an export market expansion created by the US-Vietnam Bilateral Trade Agreement (BTA) on labor market competition among Vietnamese manufacturing firms. We measure distortionary wedges between equilibrium marginal revenue products of labor (MRPL) and wages nonparametrically and find that the median firm pays workers 59% of their MRPL. The BTA permanently decreases labor market distortion in manufacturing by 3.4%, mainly for domestic private firms. The median distortion is 26% higher for women than men, and the decline in distortion for women drives the overall distortion reduction. We shed some light on the mechanisms for these results.",,10.17016/IFDP.2024.1394,Online only,International Finance Discussion Papers,,1073-2500,2767-4509,,1394,57 p.,2024-08-09,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),International Trade; Export Market Access; Labor Market Distortion; Misallocation; Income Distribution; Labor Share; Gender Inequality; Monopsony; Oligopsony,F16; F63; O15; O24; J42; J16,International economics; Labor economics; International trade,"Hoang, Trang, Devashish Mitra, and Hoang Pham (2024). ""The Effect of Export Market Access on Labor Market Power: Firm-level Evidence from Vietnam&#44;"" International Finance Discussion Papers 1394. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/IFDP.2024.1394",Adobe Portable Document Format,https://www.federalreserve.gov/econres/ifdp/files/ifdp1394.pdf,9155.0,,,,,,m1tth01,,[Trang Hoang]; [Devashish Mitra]; [Hoang Pham],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p525,,12534
https://www.federalreserve.gov/econres/feds/the-macroeconomic-effects-of-excess-savings.htm,Working papers,The Macroeconomic Effects of Excess Savings,"Bardóczy, Bence; Sim, Jae W.; Tischbirek, Andreas",Bence Bardoczy; Jae Sim; Andreas Tischbirek,,,Research and Statistics,"We study the consequences of shocks to the household wealth distribution in dynamic general equilibrium by characterizing the rate at which excess wealth is depleted. Analytical results link the aggregate decumulation rate to the distribution of the additional balances, micro intertemporal marginal propensities to consume, and general equilibrium feedback. A quantitative heterogeneous agent New Keynesian model matches the depletion path of the excess savings built up during the COVID-19 pandemic across the income distribution. The model predicts a substantial but steadily waning boost to consumption and explains up to 40 percent of the surge in inflation observed in 2020 and 2021.",,10.17016/FEDS.2024.062,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-062,50 p.,2024-08-09,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),Excess savings; Heterogeneous agent New Keynesian (HANK) models; Incomplete markets; Household portfolios; Inflation dynamics; COVID-19 pandemic,E21; E31; E32; E52,Macroeconomic activity,"Bardoczy, Bence, Jae Sim, and Andreas Tischbirek (2024). ""The Macroeconomic Effects of Excess Savings&#44;"" Finance and Economics Discussion Series 2024-062. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.062",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024062pap.pdf,9153.0,,,,,,m1jws03; m1ajt00; m1bab03,,[Bence Bardoczy]; [Jae Sim]; http://taxonomy.frb.gov/rl/person/i4239,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12532
https://www.federalreserve.gov/econres/feds/inflation-expectations-with-finite-horizon-planning.htm,Working papers,Inflation Expectations with Finite Horizon Planning,"Gust, Christopher J.; Herbst, Edward P.; López-Salido, J. David",Christopher Gust; Edward Herbst; David Lopez-Salido,,,Monetary Affairs,"Under finite horizon planning, households and firms evaluate a full set of state-contingent paths along which the economy might evolve out to a finite horizon but have limited ability to process events beyond that horizon. We show--analytically and empirically--that such a model accounts for an initial underreaction and subsequent overreaction of inflation forecasts. A planning horizon of four quarters can account for the evidence on the predictability of inflation forecast errors and macroeconomic data. Our identification and estimation strategies combine full-information methods based on aggregate data with regression-based estimates that directly use inflation expectations data.",,10.17016/FEDS.2024.063,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-063,49 p.,2024-08-09,2024.0,,2023Q3 (MA),Board of Governors of the Federal Reserve System (U.S.),Finite horizon planning; Inflation expectations; Bayesian estimation,C11; E52; E70,Econometrics and economic theory; Macroeconomic activity; Monetary policy; Inflation expectations; Forecasts,"Gust, Christopher, Edward Herbst, and David Lopez-Salido (2024). ""Inflation Expectations with Finite Horizon Planning&#44;"" Finance and Economics Discussion Series 2024-063. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.063",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024063pap.pdf,9154.0,,,,,Survey of Professional Forecasters : http://library.frb.gov/record=e1000573,m1dxl00; m1eph00; m1cjg01,,[Christopher Gust]; [Edward Herbst]; [David Lopez-Salido],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12533
https://www.federalreserve.gov/econres/feds/optimal-monetary-policy-with-uncertain-private-sector-foresight.htm,Working papers,Optimal Monetary Policy with Uncertain Private Sector Foresight,"Gust, Christopher J.; López-Salido, J. David",Christopher Gust; David Lopez-Salido,,,Monetary Affairs,"Central banks operate in a world in which there is substantial uncertainty regarding the transmission of its actions to the economy because of uncertainty regarding the formation of private-sector expectations. We model private sector expectations using a finite horizon planning framework: Households and firms have limited foresight when deciding spending, saving, and pricing decisions. In this setting, contrary to standard New Keynesian (NK) models, we show that ""an inflation scares problem"" for the central bank can arise where agents' longer-run inflation expectations deviate persistently from a central bank's inflation target. We formally characterize optimal time-consistent monetary policy when there is uncertainty about the planning horizons of private sector agents and a risk of inflation scares. We show how risk management considerations modify the optimal leaning-against-the-wind principle in the NK literature with a novel, additional preemptive motive to avert inflation scares. We quantify the importance of such risk management considerations during the recent post-pandemic inflation surge.",,10.17016/FEDS.2024.059,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-059,32 p.,2024-08-02,2024.0,,2024Q3 (MA),Board of Governors of the Federal Reserve System (U.S.),Finite horizon planning; Optimal time-consistent policy under uncertainty; Leaning against the wind; Attenuation principle,C11; E52; E70,Monetary policy,"Gust, Christopher, and David Lopez-Salido (2024). ""Optimal Monetary Policy with Uncertain Private Sector Foresight&#44;"" Finance and Economics Discussion Series 2024-059. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.059",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024059pap.pdf,9135.0,,,,,,m1cjg01; m1dxl00,,[Christopher Gust]; [David Lopez-Salido],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12517
https://www.federalreserve.gov/econres/feds/spectral-backtests-unbounded-and-folded.htm,Working papers,Spectral backtests unbounded and folded,"Gordy, Michael B.; McNeil, Alexander J.",Michael B. Gordy; Alexander J. McNeil,,,Research and Statistics,"In the spectral backtesting framework of Gordy and McNeil (JBF, 2020) a probability measure on the unit interval is used to weight the quantiles of greatest interest in the validation of forecast models using probability-integral transform (PIT) data. We extend this framework to allow general Lebesgue-Stieltjes kernel measures with unbounded distribution functions, which brings powerful new tests based on truncated location-scale families into the spectral class. Moreover, by considering uniform distribution preserving transformations of PIT values the test framework is generalized to allow tests that are focused on both tails of the forecast distribution.",,10.17016/FEDS.2024.060,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-060,48 p.,2024-08-02,2024.0,,,Board of Governors of the Federal Reserve System (U.S.),Backtesting; Volatility; Risk management,C52; G21; G32,Econometrics and economic theory; Financial economics; Economic modeling,"Gordy, Michael B., and Alexander J. McNeil (2024). ""Spectral backtests unbounded and folded&#44;"" Finance and Economics Discussion Series 2024-060. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.060",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024060pap.pdf,9136.0,,,,,,m1mbg00,"pgo10: Gordy, Michael B.",http://taxonomy.frb.gov/rl/person/i1362; http://taxonomy.frb.gov/rl/person/i2403,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12512
https://www.federalreserve.gov/econres/feds/quantities-and-covered-interest-parity.htm,Working papers,Quantities and Covered-Interest Parity,"Moskowitz, Tobias J.; Ross, Chase P.; Ross, Sharon Y.; Vasudevan, Kaushik",Tobias J. Moskowitz; Chase P. Ross; Sharon Y. Ross; Kaushik Vasudevan,,,Financial Stability; International Finance,"Studies of intermediated arbitrage argue that bank balance sheets are an important consideration, yet little evidence exists on banks’ positioning in this context. Using confidential supervisory data (covering $25 trillion in daily notional exposures) we examine banks’ positions in connection with covered-interest parity (CIP) deviations. Exploiting cross-sectional variation in CIP deviations that have largely challenged existing theories, we document three novel forces that drive bases: 1) foreign safe asset scarcity, 2) market power and segmentation of banks specializing in different markets, and 3) concentration of demand. Our findings shed empirical light on the interplay of frictions influencing banks’ provision of dollar funding.",,10.17016/FEDS.2024.061,Online only,Finance and Economics Discussion Series,,1936-2854,2767-3898,,2024-061,93 p.,2024-08-02,2024.0,,2024Q3 (FS),Board of Governors of the Federal Reserve System (U.S.),Basis; Covered-interest parity deviation; Foreign exchange; Safe assets,F30; F31; F65; G10; G13; G15; G20; G23,International economics; Financial economics; Foreign exchange (FX) markets,"Moskowitz, Tobias J., Chase P. Ross, Sharon Y. Ross, and Kaushik Vasudevan (2024). ""Quantities and Covered-Interest Parity&#44;"" Finance and Economics Discussion Series 2024-061. Washington: Board of Governors of the Federal Reserve System. https://doi.org/10.17016/FEDS.2024.061",Adobe Portable Document Format,https://www.federalreserve.gov/econres/feds/files/2024061pap.pdf,9137.0,,,,,Bloomberg Per Security Data License : http://library.frb.gov/record=e1000132 <br> Complex Institution Liquidity Monitoring Report (FR 2052a) : http://library.frb.gov/record=e1001154 <br> Consolidated Reports of Condition and Income (Call Reports) : http://library.frb.gov/record=e1001019 <br> Credit Default Swaps (CDS) : http://library.frb.gov/record=e1000105,m1cpr00; m1syr01,,http://taxonomy.frb.gov/rl/person/i4383; [Chase P. Ross]; http://taxonomy.frb.gov/rl/person/i4330; http://taxonomy.frb.gov/rl/person/i5260,http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p382,,12511
https://www.federalreserve.gov/econres/notes/feds-notes/private-credit-growth-and-monetary-policy-transmission-20240802.html,Short articles and notes,Private Credit Growth and Monetary Policy Transmission,"Degerli, Ahmet; Monin, Phillip J.",Ahmet Degerli; Phillip Monin,,,Monetary Affairs,"In this note, we examine the recent growth of private credit markets and its effects on monetary policy transmission. We find that private credit has grown by competing with or substituting other forms of credit and by lending to a set of borrowers that have difficulty obtaining credit otherwise.",,10.17016/2380-7172.3565,Online only,FEDS Notes,,,2380-7172,,2024-08-02-1,,2024-08-02,2024.0,,2024Q3 (MA),Board of Governors of the Federal Reserve System (U.S.),,,Financial institutions and services; Monetary policy; Loans,"Degerli, Ahmet, and Phillip Monin (2024). ""Private Credit Growth and Monetary Policy Transmission&#44;"" FEDS Notes 2024-08-02-1. Washington: Board of Governors of the Federal Reserve System, August 2, https://doi.org/10.17016/2380-7172.3565",Adobe Portable Document Format,https://www.federalreserve.gov/econres/notes/feds-notes/private-credit-growth-and-monetary-policy-transmission-20240802.html,9138.0,,,,,"Bloomberg Terminals (Open, Anywhere, and Disaster Recovery Licenses) : http://library.frb.gov/record=e1000044 <br> Direct Lending Deals : http://library.frb.gov/record=e1001503 <br> ICE Fixed Income Indices : http://library.frb.gov/record=e1000807 <br> Leveraged Commentary & Data (LCD) Research : http://library.frb.gov/record=e1000225 <br> LoanConnector and Dealscan : http://library.frb.gov/record=e1000123 <br> Mergent Corporate FISD Daily Feed (FITF) : http://library.frb.gov/record=e1000408 <br> Private Capital and Hedge Fund Data (Preqin Pro Platform) : http://library.frb.gov/record=e1001519 <br> Private Equity and Venture Capital Databases Research Platform : http://library.frb.gov/record=e1000451 <br> Private Funds Statistics : http://library.frb.gov/record=e1001471 <br> S&P Capital IQ Pro Platform : http://library.frb.gov/record=e1000473",m1axd12; m1pxm03,,http://taxonomy.frb.gov/rl/person/i820; [Phillip Monin],http://taxonomy.frb.gov/rl/organization/o95,http://taxonomy.frb.gov/rl/publication/p379,,12516
